203.93652,66.57050889
203.95279,70.64112043
203.96907,65.28141274
203.98535,55.95170506
204.00163,52.14199737
204.0179,50.34260891
204.03418,46.09290123
204.05046,44.90319354
204.06674,48.97348585
204.08302,48.15377817
204.09929,38.87438971
204.11557,30.96468202
204.13185,27.89497434
204.14813,24.41526665
204.16441,22.54555896
204.18068,29.58617051
204.19696,38.21646282
204.21324,35.30675513
204.22952,31.48704744
204.24579,41.31765899
204.26207,47.5179513
204.27835,33.15824361
204.29463,15.31853593
204.31091,9.918828241
204.32718,13.42943978
204.34346,18.9097321
204.35974,18.48002441
204.37602,11.69031672
204.39229,6.660928268
204.40857,4.671220581
204.42485,1.471512894
204.44113,0.501805207
204.45741,7.40209752
204.47368,12.41270906
204.48996,3.753001377
204.50624,-7.44670631
204.52252,-9.906413997
204.53879,-13.96580245
204.55507,-23.19551014
204.57135,-16.19521783
204.58763,7.935074486
204.60391,12.3653668
204.62018,-4.274021657
204.63646,-0.063729344
204.65274,20.82656297
204.66902,16.83685528
204.6853,-1.392852405
204.70157,3.717759139
204.71785,20.30805145
204.73413,19.25834376
204.75041,2.818636078
204.76668,-13.61075238
204.78296,-11.79046007
204.79924,9.139832248
204.81552,13.40012456
204.8318,-8.849583126
204.84807,-17.72897158
204.86435,-4.168679269
204.88063,0.001613044
204.89691,-9.808094643
204.91318,-14.4774831
204.92946,-11.55719079
204.94574,-8.106898473
204.96202,-5.43660616
204.9783,-3.046313847
204.99457,-3.685702303
205.01085,-8.58540999
205.02713,-12.98511768
205.04341,-15.06482536
205.05969,-19.71453305
205.07596,-26.91392151
205.09224,-25.65362919
205.10852,-13.28333688
205.1248,-4.793044568
205.14107,-5.622433024
205.15735,-5.512140711
205.17363,-5.461848398
205.18991,-16.46155609
205.20619,-28.72126377
205.22246,-25.77065223
205.23874,-20.41035992
205.25502,-28.0600676
205.2713,-32.55977529
205.28757,-20.95916375
205.30385,-12.35887143
205.32013,-18.49857912
205.33641,-23.42828681
205.35269,-21.34799449
205.36896,-25.39738295
205.38524,-33.24709064
205.40152,-30.54679832
205.4178,-23.49650601
205.43408,-24.6262137
205.45035,-27.72560215
205.46663,-24.77530984
205.48291,-18.50501753
205.49919,-12.55472521
205.51546,-13.22411367
205.53174,-23.24382136
205.54802,-28.21352904
205.5643,-22.92323673
205.58058,-27.60294442
205.59685,-44.99233287
205.61313,-50.00204056
205.62941,-39.18174825
205.64569,-32.69145594
205.66196,-34.88084439
205.67824,-36.65055208
205.69452,-38.37025977
205.7108,-44.64996745
205.72708,-46.56967514
205.74335,-36.7490636
205.75963,-27.40877128
205.77591,-26.57847897
205.79219,-26.02818666
205.80847,-23.34789434
205.82474,-23.3572828
205.84102,-23.29699049
205.8573,-21.50669817
205.87358,-20.13640586
205.88985,-14.41579432
205.90613,-4.825502003
205.92241,-1.07520969
205.93869,-9.534917377
205.95497,-26.78462506
205.97124,-31.41401352
205.98752,-15.67372121
206.0038,-2.293428894
206.02008,7.646863419
206.03635,20.31747496
206.05263,21.34776728
206.06891,23.75805959
206.08519,39.1583519
206.10147,40.82864421
206.11774,29.60925576
206.13402,34.46954807
206.1503,47.85984038
206.16658,46.7601327
206.18286,39.59042501
206.19913,42.05103655
206.21541,50.77132887
206.23169,57.79162118
206.24797,62.40191349
206.26424,66.92252504
206.28052,70.80281735
206.2968,71.71310966
206.31308,68.04340198
206.32936,63.23369429
206.34563,63.97430583
206.36191,67.54459815
206.37819,62.25489046
206.39447,46.20518277
206.41074,31.70579432
206.42702,28.77608663
206.4433,38.91637894
206.45958,52.55667126
206.47586,56.35696357
206.49213,53.21757511
206.50841,55.63786743
206.52469,65.42815974
206.54097,73.10845205
206.55725,71.98874436
206.57352,69.50935591
206.5898,76.18964822
206.60608,82.60994053
206.62236,73.37023285
206.63863,57.67084439
206.65491,48.9511367
206.67119,48.45142902
206.68747,57.54172133
206.70375,66.16201364
206.72002,62.06262519
206.7363,52.3929175
206.75258,45.80320981
206.76886,42.55350213
206.78513,40.87411367
206.80141,38.08440598
206.81769,36.9746983
206.83397,40.75499061
206.85025,43.58528292
206.86652,40.20589447
206.8828,34.80618678
206.89908,33.17647909
206.91536,30.91677141
206.93164,22.14706372
206.94791,14.94767526
206.96419,17.74796758
206.98047,20.64825989
206.99675,13.8685522
207.01302,6.529163745
207.0293,3.569456058
207.04558,-0.010251628
207.06186,2.900040685
207.07814,14.760333
207.09441,19.29094454
207.11069,12.15123685
207.12697,8.521529168
207.14325,11.50182148
207.15952,10.42243302
207.1758,6.612725337
207.19208,5.183017651
207.20836,3.153309964
207.22464,1.063602277
207.24091,-2.35578618
207.25719,-11.14549387
207.27347,-15.18520155
207.28975,-2.40490924
207.30603,13.67538307
207.3223,11.66599462
207.33858,-1.51371307
207.35486,-9.323420757
207.37114,-15.15312844
207.38741,-20.8725169
207.40369,-14.10222459
207.41997,4.468067726
207.43625,13.55836004
207.45253,1.578652352
207.4688,-17.8307361
207.48508,-25.57044379
207.50136,-18.75015148
207.51764,-9.839859165
207.53391,-8.319247622
207.55019,-11.08895531
207.56647,-11.018663
207.58275,-9.418370682
207.59903,-10.28807837
207.6153,-8.387466826
207.63158,-1.867174513
207.64786,0.913117801
207.66414,-4.276589886
207.68042,-10.53629757
207.69669,-6.32568603
207.71297,7.854606283
207.72925,19.7448986
207.74553,29.43519091
207.7618,40.14580245
207.77808,40.61609477
207.79436,35.24638708
207.81064,41.56667939
207.82692,49.75697171
207.84319,45.11758325
207.85947,38.51787556
207.87575,40.36816788
207.89203,44.13846019
207.90829,48.66939096
207.92458,62.64936405
207.94086,76.10965636
207.95714,71.57994867
207.97342,59.58024098
207.98969,54.70085253
208.00597,52.99114484
208.02225,57.10143715
208.03853,71.65172947
208.05481,84.18202178
208.07108,88.90263332
208.08736,99.12292564
208.10364,115.733218
208.11992,121.1035103
208.13618,122.484441
208.15247,141.0644141
208.16875,161.4547064
208.18503,163.3949987
208.20131,157.2552911
208.21758,159.2259026
208.23386,171.4961949
208.25014,177.2964872
208.26642,165.8667795
208.28268,158.6877103
208.29897,169.1676834
208.31525,176.8979757
208.33153,171.288268
208.34781,166.0885603
208.36407,170.5794911
208.38036,182.6694642
208.39664,188.9697565
208.41292,175.2000488
208.42918,158.9109796
208.44547,164.2509527
208.46175,176.341245
208.47803,177.0315373
208.49431,178.4818296
208.51057,191.8427604
208.52686,204.9827335
208.54314,205.7730258
208.55942,202.9533181
208.5757,206.0636104
208.59196,206.3345412
208.60825,199.3745143
208.62453,195.1748066
208.64081,192.4950989
208.65707,183.0460297
208.67336,171.4860028
208.68964,162.4962951
208.70592,153.7665874
208.7222,147.9568797
208.73846,145.2478105
208.75475,139.5477835
208.77103,136.5080759
208.78731,143.2483682
208.80357,144.659299
208.81985,133.1995913
208.83614,128.2895643
208.85242,133.4998567
208.8687,127.510149
208.88496,111.9010797
208.90125,111.8710528
208.91753,131.7713451
208.93381,153.8516375
208.95009,153.4519298
208.96635,124.0428605
208.98264,102.0528336
208.99892,108.3631259
209.0152,115.0134183
209.03146,107.824349
209.04774,103.3146413
209.06403,105.5546144
209.08031,100.1349067
209.09659,86.75519905
209.11285,81.16612982
209.12914,83.6361029
209.14542,81.63639522
209.1617,74.87668753
209.17796,69.7076183
209.19424,69.89791062
209.21053,75.9778837
209.22681,79.96817601
209.24309,76.39846833
209.25935,69.7293991
209.27563,63.58969141
209.29192,58.2596645
209.3082,54.25995681
209.32448,51.02024912
209.34074,50.0511799
209.35703,56.11115298
209.37331,64.64144529
209.38959,68.0917376
209.40585,66.52266838
209.42213,56.08296069
209.43842,41.01293377
209.4547,37.17322609
209.47098,45.7035184
209.48724,54.05444918
209.50352,51.54474149
209.51981,39.43471457
209.53609,33.85500688
209.55235,41.09593766
209.56863,47.07622997
209.58492,45.61620305
209.6012,43.64649537
209.61748,43.06678768
209.63374,41.94771845
209.65002,40.39801077
209.66631,40.09798385
209.68259,39.74827616
209.69887,34.72856848
209.71513,27.84949925
209.73141,26.62979156
209.7477,29.40976465
209.76398,29.66005696
209.78024,27.82098773
209.79652,26.35128005
209.81281,19.74125313
209.82909,7.121545441
209.84537,-0.098162246
209.86163,1.402768529
209.87791,4.463060842
209.8942,5.473033924
209.91048,3.973326237
209.92674,3.644257012
209.94302,9.604549325
209.9593,15.27484164
209.97559,11.86481472
209.99187,4.895107033
210.00813,0.746037808
210.02441,-3.193669879
210.0407,-7.293696797
210.05698,-6.143404484
210.07326,1.866887829
210.08952,14.0978186
210.1058,24.34811092
210.12209,22.608084
210.13837,16.69837631
210.15463,25.35930709
210.17091,37.2995994
210.18719,30.53989171
210.20348,19.7798648
210.21976,26.34015711
210.23602,38.03108788
210.2523,39.0913802
210.26859,32.12135328
210.28487,24.19164559
210.30113,22.07257637
210.31741,27.11286868
210.33369,33.88316099
210.34998,34.74313407
210.36626,20.88342639
210.38252,1.744357162
210.3988,-0.745350525
210.41508,18.03494179
210.43137,53.80491487
210.44765,108.8452072
210.46391,174.546138
210.48019,183.7864303
210.49648,97.52640335
210.51276,14.19669567
210.52902,4.777626441
210.5453,22.98791875
210.56158,30.89821107
210.57787,28.12818415
210.59415,20.19847646
210.61041,14.80940724
210.62669,6.10969955
210.64297,-19.59000814
210.65926,-38.50003505
210.67552,-14.45910428
210.6918,18.57118803
210.70808,12.22148035
210.72437,-8.388546572
210.74065,-9.528254259
210.75691,-1.097323484
210.77319,2.872968829
210.78947,-0.266738858
210.80576,-7.736765776
210.82204,-10.56647346
210.8383,-3.665542688
210.85458,11.93474963
210.87086,21.32504194
210.88715,1.60501502
210.90341,-26.83405421
210.91969,-23.73376189
210.93597,-6.143469579
210.95226,-7.873496497
210.96854,-13.25320418
210.9848,-1.422273409
211.00108,10.5580189
211.01736,6.308311217
211.03365,-7.681715701
211.04991,-21.06078493
211.06619,-23.23049261
211.08247,-13.1202003
211.09875,-1.909907987
211.11504,2.030065095
211.1313,-5.19900413
211.14758,-13.95871182
211.16386,-8.788419504
211.18015,-1.138446422
211.19643,-9.658154109
211.21269,-20.21722333
211.22897,-14.54693102
211.24525,-1.476638708
211.26154,6.203334374
211.2778,2.664265149
211.29408,-8.865442538
211.31036,-10.48515022
211.32664,-1.234857912
211.34293,-4.51488483
211.35919,-19.63395406
211.37547,-21.91366174
211.39175,-7.743369429
211.40804,10.42660365
211.4243,20.02753443
211.44058,12.48782674
211.45686,2.058119054
211.47314,4.898411367
211.48943,10.22838445
211.50569,8.169315224
211.52197,10.96960754
211.53825,22.54989985
211.55453,22.39019216
211.57082,6.930165245
211.58708,0.59109602
211.60336,6.331388333
211.61964,3.631680646
211.63593,-6.898346272
211.65219,-9.197415497
211.66847,-2.217123184
211.68475,6.803169129
211.70103,12.16346144
211.71732,10.78343452
211.73358,8.154365299
211.74986,9.054657612
211.76614,8.814949925
211.78242,5.215242238
211.79869,5.065853782
211.81497,10.11614609
211.83125,12.78643841
211.84753,10.65673072
211.86382,7.846703803
211.88008,6.467634578
211.89636,6.777926891
211.91264,9.568219204
211.92892,14.71851152
211.94519,13.84912306
211.96147,0.139415374
211.97775,-9.630292313
211.99403,0
